OSIsoft PI Vision信息泄露漏洞,CNVD-2020-02464,2020-01-16,中,AV:L/AC:H/Au:N/C:C/I:C/A:C,本地,高,不需要认证,完全地,完全地,完全地,6.2,OSISoft PI Vision <2019,CVE-2019-18244 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18244,"OSIsoft PI Vision是美国OSIsoft公司的一套基于Ckient/Server结构的商品化软件应用平台，支持数据采集、分析和可视化等。

OSIsoft PI Vision存在信息泄露漏洞，攻击者可利用该漏洞获取服务帐户密码。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-20-014-06,"厂商已发布了漏洞修复程序，请及时关注更新：
https://customers.osisoft.com/s/knowledgearticle?knowledgeArticleUrl=000024732",/patchInfo/show/197317,OSIsoft PI Vision信息泄露漏洞的补丁,(暂无验证信息),2020-01-15,2020-01-16,2020-01-16,(无附件)
OSIsoft PI Vision跨站脚本漏洞,CNVD-2020-02463,2020-01-16,高,AV:N/AC:H/Au:N/C:C/I:C/A:C,远程网络,高,不需要认证,完全地,完全地,完全地,7.6,OSISoft PI Vision <2019,CVE-2019-18273 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18273,"OSIsoft PI Vision是美国OSIsoft公司的一套基于Ckient/Server结构的商品化软件应用平台，支持数据采集、分析和可视化等。

OSIsoft PI Vision存在跨站脚本漏洞，攻击者可利用该漏洞导致引入无效的输入。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-20-014-06,"厂商已发布了漏洞修复程序，请及时关注更新：
https://customers.osisoft.com/s/knowledgearticle?knowledgeArticleUrl=000024732",/patchInfo/show/197315,OSIsoft PI Vision跨站脚本漏洞的补丁,(暂无验证信息),2020-01-15,2020-01-16,2020-01-16,(无附件)
OSIsoft PI Vision跨站请求伪造漏洞,CNVD-2020-02462,2020-01-16,高,AV:N/AC:L/Au:N/C:P/I:N/A:C,远程网络,低,不需要认证,部分地,不受影响,完全地,8.5,OSISoft PI Vision <2019,CVE-2019-18271 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18271,"OSIsoft PI Vision是美国OSIsoft公司的一套基于Ckient/Server结构的商品化软件应用平台，支持数据采集、分析和可视化等。

OSIsoft PI Vision存在跨站请求伪造漏洞，攻击者可利用该漏洞在PI Vision管理站点上引入跨站请求伪造攻击。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-20-014-06,"厂商已发布了漏洞修复程序，请及时关注更新：
https://customers.osisoft.com/s/knowledgearticle?knowledgeArticleUrl=000024732",/patchInfo/show/197313,OSIsoft PI Vision跨站请求伪造漏洞的补丁,(暂无验证信息),2020-01-15,2020-01-16,2020-01-16,(无附件)
OSIsoft PI Vision访问控制错误漏洞,CNVD-2020-02461,2020-01-16,高,AV:N/AC:L/Au:N/C:C/I:N/A:N,远程网络,低,不需要认证,完全地,不受影响,不受影响,7.8,OSISoft PI Vision <2019,CVE-2019-18275 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18275,"OSIsoft PI Vision是美国OSIsoft公司的一套基于Ckient/Server结构的商品化软件应用平台，支持数据采集、分析和可视化等。

OSIsoft PI Vision访问控制错误漏洞，攻击者可利用该漏洞在查看分析数据参考属性时返回未经授权的标签数据。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-20-014-06,"厂商已发布了漏洞修复程序，请及时关注更新：
https://customers.osisoft.com/s/knowledgearticle?knowledgeArticleUrl=000024732",/patchInfo/show/197311,OSIsoft PI Vision访问控制错误漏洞的补丁,(暂无验证信息),2020-01-15,2020-01-16,2020-01-16,(无附件)
GE PACSystems输入验证错误漏洞,CNVD-2020-04658,2020-02-11,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,"General Electric CRU320(End of Life)
General Electric CPE302 410 <R9.90
General Electric CPE302 400 <R9.90
General Electric CPE302 330 <R9.90
General Electric CPE302 310 <R9.90
General Electric CPE302 305 <R9.90
General Electric CPE302 <R9.90
General Electric CPE115 <115R9.85
General Electric PACSystems RX3i CPE100 <R9.85",CVE-2019-13524 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13524,"GE PACSystems是GE公司可编程自动化控制器产品。

GE PACSystems存在输入验证错误漏洞，攻击者可利用该漏洞导致拒绝服务。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-20-014-01,"厂商已发布了漏洞修复程序，请及时关注更新：
https://digitalsupport.ge.com",/patchInfo/show/199993,GE PACSystems输入验证错误漏洞的补丁,(暂无验证信息),2020-01-15,2020-02-11,2020-02-11,(无附件)
Schneider Electric EcoStruxure Geo SCADA Expert权限许可和访问控制问题漏洞,CNVD-2020-03775,2020-02-05,中,AV:L/AC:L/Au:N/C:P/I:P/A:P,本地,低,不需要认证,部分地,部分地,部分地,4.6,"Schneider Electric ClearSCADA 2017 R3
Schneider Electric ClearSCADA 2017 R2
Schneider Electric ClearSCADA 2017",CVE-2019-6854 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-6854,"Schneider Electric EcoStruxure Geo SCADA Expert（EcoStruxure Geo SCADA Expert）是法国施耐德电气（Schneider Electric）公司的一套数据采集和监控软件（SCADA）.

Schneider Electric EcoStruxure Geo SCADA Expert (ClearSCADA)中的文件夹存在权限许可和访问控制问题漏洞。该漏洞源于网络系统或产品缺乏有效的权限许可和访问控制措施。目前没有详细漏洞细节提供。",通用型漏洞,ttps://nvd.nist.gov/vuln/detail/CVE-2019-6854,"目前厂商已发布升级补丁以修复漏洞，补丁获取链接：
https://www.se.com/ww/en/download/document/SEVD-2019-344-05",/patchInfo/show/199157,Schneider Electric EcoStruxure Geo SCADA Expert权限许可和访问控制问题漏洞的补丁,(暂无验证信息),2020-01-07,2020-02-05,2020-02-05,(无附件)
Schneider Electric EcoStruxure Control Expert和Unity Pro授权问题漏洞,CNVD-2020-03779,2020-02-05,中,AV:N/AC:L/Au:N/C:P/I:P/A:N,远程网络,低,不需要认证,部分地,部分地,不受影响,6.4,"Schneider Electric Unity Pro
Schneider Electric EcoStruxure Control Expert 14.0",CVE-2019-6855 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-6855,"Schneider Electric EcoStruxure Control Expert（前称Unity Pro）和Unity Pro都是法国施耐德电气（Schneider Electric）公司的产品。Schneider Electric EcoStruxure Control Expert是一套用于Schneider Electric逻辑控制器产品的编程软件。Unity Pro是一套用于Modicon Premium、Atrium和Quantum PLC系列产品的通用编程、调试和操作软件。

EcoStruxure Control Expert V14.0版本和Unity Pro（全部版本）中存在授权问题漏洞。该漏洞源于网络系统或产品中缺少身份验证措施或身份验证强度不足。目前没有详细的漏洞细节提供。",通用型漏洞,https://nvd.nist.gov/vuln/detail/CVE-2019-6855,"目前厂商已发布升级补丁以修复漏洞，补丁获取链接：
https://www.se.com/ww/en/download/document/SEVD-2019-344-02/",/patchInfo/show/199155,Schneider Electric EcoStruxure Control Expert和Unity Pro授权问题漏洞的补丁,(暂无验证信息),2020-01-07,2020-02-05,2020-02-05,(无附件)
ABB PB610 Panel Builder 600 PB610 HMISimulator组件拒绝服务漏洞,CNVD-2020-22288,2020-04-11,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,ABB PB610 Panel Builder 600,CVE-2019-18995 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18995,"ABB PB610 Panel Builder 600是一款为CP600控制面板平台设计图形用户界面的软件。

ABB PB610 Panel Builder 600 PB610 HMIStudio组件解析HTTP请求存在安全漏洞，允许远程攻击者可以利用漏洞提交特殊的文件请求，可使服务程序崩溃，造成拒绝服务攻击。",通用型漏洞,http://search.abb.com/library/Download.aspx?DocumentID=3ADR010466&LanguageCode=en&DocumentPartId=&Action=Launch,"用户可参考如下厂商提供的安全补丁以修复该漏洞：
https://www.abb.com",/patchInfo/show/213419,ABB PB610 Panel Builder 600 PB610 HMISimulator组件拒绝服务漏洞的补丁,(暂无验证信息),2019-12-23,2020-04-11,2020-04-11,(无附件)
ABB PB610 Panel Builder 600 PB610 HMIStudio DLL解析漏洞,CNVD-2020-22289,2020-04-11,中,AV:L/AC:M/Au:N/C:P/I:P/A:P,本地,中,不需要认证,部分地,部分地,部分地,4.4,ABB PB610 Panel Builder 600,CVE-2019-18996 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18996,"ABB PB610 Panel Builder 600是一款为CP600控制面板平台设计图形用户界面的软件。

ABB PB610 Panel Builder 600 PB610 HMIStudio组件解析DLL存在安全漏洞，允许远程攻击者可以利用漏洞提交特殊的文件请求，诱使用户解析，可执行任意代码。",通用型漏洞,http://search.abb.com/library/Download.aspx?DocumentID=3ADR010466&LanguageCode=en&DocumentPartId=&Action=Launch,"用户可参考如下厂商提供的安全补丁以修复该漏洞：
https://www.abb.com",/patchInfo/show/213417,ABB PB610 Panel Builder 600 PB610 HMIStudio DLL解析漏洞的补丁,(暂无验证信息),2019-12-23,2020-04-11,2020-04-11,(无附件)
WAGO PFC 200 ‘I/O-Check’缓冲区溢出漏洞,CNVD-2020-03737,2020-02-05,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,"WAGO PFC200 03.01.07(13)
WAGO PFC200 03.00.39(12)
WAGO PFC100 03.00.39(12)",CVE-2019-5082 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-5082,"WAGO PFC 200和WAGO PFC100都是德国WAGO公司的一款可编程逻辑控制器（PLC）。

WAGO PFC200和PFC100中的‘I/O-Check’功能存在缓冲区溢出漏洞。该漏洞源于网络系统或产品在内存上执行操作时，未正确验证数据边界，导致向关联的其他内存位置上执行了错误的读写操作。攻击者可利用该漏洞导致缓冲区溢出或堆溢出等。",通用型漏洞,https://cert.vde.com/de-de/advisories/vde-2019-022,"目前厂商已发布升级补丁以修复漏洞，详情请关注厂商主页：
https://www.wago.com",/patchInfo/show/199035,WAGO PFC 200 ‘I/O-Check’缓冲区溢出漏洞的补丁,(暂无验证信息),2019-12-23,2020-02-05,2020-02-05,(无附件)
Beckhoff TwinCAT权限提升漏洞,CNVD-2020-03120,2020-01-22,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,Beckhoff Beckhoff TwinCAT 2/3,CVE-2019-16871 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16871,"Beckhoff TwinCAT是德国Beckhoff公司的一套用于可编程逻辑控制器（PLC）的编程软件。

Beckhoff TwinCAT 2/3版本中存在安全漏洞。攻击者可借助Beckhoff ADS协议利用该漏洞以SYSTEM权限执行代码。",通用型漏洞,https://download.beckhoff.com/download/document/product-security/Advisories/advisory-2017-001.pdf,"厂商尚未提供漏洞修复方案，请关注厂商主页更新：
https://beckhoff.com/",,(无补丁信息),(暂无验证信息),2019-12-21,2020-01-22,2020-01-22,(无附件)
WECON Technologies PLC Editor缓冲区溢出漏洞,CNVD-2020-00496,2020-01-03,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,Wecon Technologies PLC Editor 1.3.5_20190129,CVE-2019-18236 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18236,"WECON Technologies PLC Editor是中国维控电子科技（WECON Technologies）公司的一款用于可编程逻辑控制器（PLC）的编程软件。

WECON Technologies PLC Editor存在缓冲区溢出漏洞。攻击者可借助特制的项目文件利用该漏洞以该应用程序权限执行代码。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-19-353-03,"厂商尚未提供漏洞修复方案，请关注厂商主页更新：
http://www.we-con.com.cn",,(无补丁信息),(暂无验证信息),2019-12-20,2020-01-03,2020-01-03,(无附件)
"Moxa EDS-G508E, EDS-G512E, and EDS-G516E Series Ethernet Switches资源管理错误漏洞",CNVD-2020-03167,2020-01-22,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,"Moxa EDS-G508E <=6.0
Moxa EDS-G516E <=6.0
Moxa EDS-G512E <=6.0",CVE-2019-19707 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-19707,"Moxa EDS-G508E, EDS-G512E, and EDS-G516E Series Ethernet Switches都是Moxa生产的以太网交换机。

Moxa EDS-G508E,EDS-G512E,and EDS-G516E Series Ethernet Switches资源管理错误漏洞，攻击者可利用该漏洞导致目标设备停止服务。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-19-353-01,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.moxa.com",/patchInfo/show/198491,"Moxa EDS-G508E, EDS-G512E, and EDS-G516E Series Ethernet Switches资源管理错误漏洞的补丁",(暂无验证信息),2019-12-20,2020-01-22,2020-01-22,(无附件)
多款Philips产品加密问题漏洞,CNVD-2020-01008,2020-01-08,中,AV:A/AC:H/Au:N/C:N/I:N/A:C,邻近网络,高,不需要认证,不受影响,不受影响,完全地,4.6,"Philips Veradius Unity
Philips Endura（718075）
Philips Pulsera（718095）",CVE-2019-18263 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18263,"Philips Veradius Unity等都是欧洲飞利浦（Philips）公司的一款用于医疗行业的C型臂设备。

Philips Veradius Unity、Pulsera和Endura Dual WAN Router中存在加密问题漏洞，该漏洞源于程序使用了较弱的加密机制，攻击者可利用该漏洞入侵前端路由器的管理界面，影响数据传输的可用性。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsma-19-353-01,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.philips.com",/patchInfo/show/196403,多款Philips产品加密问题漏洞的补丁,(暂无验证信息),2019-12-20,2020-01-08,2020-01-08,(无附件)
多款Schneider Electric产品代码问题漏洞（CNVD-2020-02579）,CNVD-2020-02579,2020-01-16,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Schneider Electric Modicon M340 <3.01
Schneider Electric Modicon M580 <2.80
Schneider Electric Modicon Premium <3.20
Schneider Electric Modicon Quantum <3.52",CVE-2018-7794 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-7794,"Schneider Electric Modicon M580等都是法国施耐德电气（Schneider Electric）公司的产品。Schneider Electric Modicon M580是一款可编程自动化控制器。Schneider Electric Modicon Premium是一款用于离散或过程应用的大型可编程逻辑控制器（PLC）。Schneider Electric Modicon Quantum是一款用于过程应用、高可用性和安全解决方案的大型可编程逻辑控制器（PLC）。

多款Schneider Electric产品存在代码问题漏洞，该漏洞源于程序未正确检查异常情况。攻击者可利用该漏洞造成拒绝服务。",通用型漏洞,https://nvd.nist.gov/vuln/detail/CVE-2018-7794,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.se.com/ww/en/download/document/SEVD-2019-344-01/",/patchInfo/show/197261,多款Schneider Electric产品代码问题漏洞（CNVD-2020-02579）的补丁,(暂无验证信息),2019-12-20,2020-01-17,2020-01-17,(无附件)
多款Schneider Electric产品代码问题漏洞（CNVD-2020-02578）,CNVD-2020-02578,2020-01-16,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Schneider Electric Modicon M340 <3.01
Schneider Electric Modicon M580 <2.80
Schneider Electric Modicon Premium <3.20
Schneider Electric Modicon Quantum <3.52",CVE-2019-6856 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-6856,"Schneider Electric Modicon M580等都是法国施耐德电气（Schneider Electric）公司的产品。Schneider Electric Modicon M580是一款可编程自动化控制器。Schneider Electric Modicon Premium是一款用于离散或过程应用的大型可编程逻辑控制器（PLC）。Schneider Electric Modicon Quantum是一款用于过程应用、高可用性和安全解决方案的大型可编程逻辑控制器（PLC）。

多款Schneider Electric产品存在代码问题漏洞，该漏洞源于程序未正确检查异常情况。攻击者可利用该漏洞造成拒绝服务。",通用型漏洞,https://nvd.nist.gov/vuln/detail/CVE-2019-6856,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.se.com/ww/en/download/document/SEVD-2019-344-01/",/patchInfo/show/197257,多款Schneider Electric产品代码问题漏洞（CNVD-2020-02578）的补丁,(暂无验证信息),2019-12-20,2020-01-17,2020-01-17,(无附件)
多款Schneider Electric产品代码问题漏洞（CNVD-2020-02577）,CNVD-2020-02577,2020-01-16,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,"Schneider Electric Modicon M340 <3.01
Schneider Electric Modicon M580 <2.80
Schneider Electric Modicon Premium <3.20
Schneider Electric Modicon Quantum <3.60",CVE-2019-6857 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-6857,"Schneider Electric Modicon M580等都是法国施耐德电气（Schneider Electric）公司的产品。Schneider Electric Modicon M580是一款可编程自动化控制器。Schneider Electric Modicon Premium是一款用于离散或过程应用的大型可编程逻辑控制器（PLC）。Schneider Electric Modicon Quantum是一款用于过程应用、高可用性和安全解决方案的大型可编程逻辑控制器（PLC）。

多款Schneider Electric产品存在代码问题漏洞，该漏洞源于程序未正确检查异常情况。攻击者可利用该漏洞造成拒绝服务。",通用型漏洞,https://nvd.nist.gov/vuln/detail/CVE-2019-6857,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.se.com/ww/en/download/document/SEVD-2019-344-01/",/patchInfo/show/197253,多款Schneider Electric产品代码问题漏洞（CNVD-2020-02577）的补丁,(暂无验证信息),2019-12-20,2020-01-17,2020-01-17,(无附件)
ABB PB610 Panel Builder 600 PB610 HMISimulator未授权访问漏洞,CNVD-2020-03163,2020-01-22,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,ABB PB610 Panel Builder 600 <=2.8.0.424,CVE-2019-18997 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18997,"ABB PB610 Panel Builder 600是瑞士ABB公司的一款为CP600控制面板平台设计图形用户界面的软件。PB610 HMISimulator是其中的一个PB610仿真器组件。

ABB PB610 Panel Builder 600中的PB610 HMISimulator 2.8.0.424及之前版本的路径配置存在安全漏洞。攻击者可利用该漏洞访问工作目录之外的文件。",通用型漏洞,"http://search.abb.com/library/Download.aspx?DocumentID=3ADR010466&LanguageCode=en&DocumentPartId=&Action=Launch","目前厂商尚未提供相关漏洞补丁链接，请关注厂商主页随时更新：
https://www.abb.com",,(无补丁信息),(暂无验证信息),2019-12-19,2020-01-22,2020-01-22,(无附件)
GE S2020/S2020G Fast Switch 61850跨站脚本漏洞,CNVD-2020-04657,2020-02-11,低,AV:N/AC:M/Au:S/C:N/I:P/A:N,远程网络,中,一次,不受影响,部分地,不受影响,3.5,General Electric S2020/S2020G Fast Switch 61850 <=07A03,CVE-2019-18267 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18267,"GE S2020/S2020G Fast Switch 61850是管理型以太网交换机。

GE S2020/S2020G Fast Switch 61850存在跨站脚本漏洞，攻击者可利用该漏洞注入任意代码。",通用型漏洞,https://www.us-cert.gov/ics/advisories/icsa-19-351-01,"厂商已发布了漏洞修复程序，请及时关注更新：
https://www.gegridsolutions.com/app/ViewFiles.aspx?prod=S20&type=7",/patchInfo/show/199965,GE S2020/S2020G Fast Switch 61850跨站脚本漏洞的补丁,(暂无验证信息),2019-12-18,2020-02-11,2020-02-11,(无附件)
